pair_id,image_id_a,image_id_b,constraint_type,support_count,sources,review_batches,notes,had_conflict
15265_15429,15265,15429,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=9|candidate_chip=28|rank=9,False
15266_15305,15266,15305,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=60|candidate_chip=237|rank=3,False
15266_15317,15266,15317,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=60|candidate_chip=233|rank=9,False
15266_15420,15266,15420,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=60|candidate_chip=46|rank=5,False
15266_15458,15266,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=60|candidate_chip=51|rank=7,False
15266_15469,15266,15469,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=60|candidate_chip=274|rank=8,False
15266_15482,15266,15482,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=60|candidate_chip=164|rank=2 || query_chip=164|candidate_chip=60|rank=10,False
15267_15270,15267,15270,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=212|candidate_chip=15|rank=6,False
15267_15275,15267,15275,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=95|candidate_chip=212|rank=3 || query_chip=212|candidate_chip=95|rank=1,False
15267_15289,15267,15289,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=212|candidate_chip=54|rank=2,False
15267_15292,15267,15292,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=212|candidate_chip=53|rank=8,False
15267_15315,15267,15315,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=212|candidate_chip=207|rank=10,False
15267_15340,15267,15340,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=57|candidate_chip=212|rank=6,False
15267_15382,15267,15382,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=256|candidate_chip=212|rank=8 || query_chip=212|candidate_chip=256|rank=4,False
15267_15386,15267,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=212|candidate_chip=48|rank=3,False
15267_15422,15267,15422,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=176|candidate_chip=212|rank=6,False
15268_15319,15268,15319,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=257|candidate_chip=210|rank=7,False
15268_15354,15268,15354,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=109|candidate_chip=210|rank=6,False
15268_15459,15268,15459,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=68|candidate_chip=210|rank=7,False
15269_15279,15269,15279,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=24|candidate_chip=219|rank=4,False
15269_15367,15269,15367,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=24|candidate_chip=101|rank=3,False
15269_15368,15269,15368,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=24|candidate_chip=119|rank=7,False
15269_15388,15269,15388,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=24|candidate_chip=140|rank=8,False
15269_15406,15269,15406,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=24|candidate_chip=110|rank=5,False
15270_15275,15270,15275,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=95|candidate_chip=15|rank=2 || query_chip=15|candidate_chip=95|rank=3,False
15270_15292,15270,15292,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=53|candidate_chip=15|rank=7,False
15270_15311,15270,15311,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=153|candidate_chip=15|rank=6 || query_chip=15|candidate_chip=153|rank=2,False
15270_15312,15270,15312,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=104|candidate_chip=15|rank=9,False
15270_15343,15270,15343,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=15|candidate_chip=211|rank=7,False
15270_15365,15270,15365,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=4|candidate_chip=15|rank=1,False
15270_15380,15270,15380,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=74|candidate_chip=15|rank=8 || query_chip=15|candidate_chip=74|rank=5,False
15270_15386,15270,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=15|candidate_chip=48|rank=4,False
15270_15418,15270,15418,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=15|candidate_chip=72|rank=10,False
15270_15474,15270,15474,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=15|candidate_chip=102|rank=8,False
15272_15289,15272,15289,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=252|candidate_chip=54|rank=10,False
15272_15291,15272,15291,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=252|candidate_chip=39|rank=9,False
15272_15300,15272,15300,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=252|candidate_chip=22|rank=2,False
15272_15370,15272,15370,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=252|candidate_chip=179|rank=8,False
15272_15394,15272,15394,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=252|candidate_chip=71|rank=7,False
15272_15456,15272,15456,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=252|candidate_chip=30|rank=3,False
15272_15460,15272,15460,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=252|candidate_chip=127|rank=4,False
15272_15465,15272,15465,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=252|candidate_chip=180|rank=5,False
15272_15471,15272,15471,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=252|candidate_chip=128|rank=6,False
15273_15286,15273,15286,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=100|candidate_chip=275|rank=8,False
15273_15288,15273,15288,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=100|candidate_chip=200|rank=3,False
15273_15302,15273,15302,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=100|candidate_chip=20|rank=9,False
15273_15303,15273,15303,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=100|candidate_chip=107|rank=1,False
15273_15352,15273,15352,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=100|candidate_chip=19|rank=7,False
15273_15384,15273,15384,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=100|candidate_chip=62|rank=6,False
15273_15424,15273,15424,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=18|candidate_chip=100|rank=10,False
15273_15427,15273,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=100|candidate_chip=121|rank=10,False
15273_15443,15273,15443,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=100|candidate_chip=10|rank=4,False
15273_15480,15273,15480,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=100|candidate_chip=99|rank=5,False
15274_15282,15274,15282,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=126|candidate_chip=87|rank=8,False
15274_15285,15274,15285,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=87|candidate_chip=21|rank=6,False
15274_15311,15274,15311,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=87|candidate_chip=153|rank=2 || query_chip=153|candidate_chip=87|rank=8,False
15274_15312,15274,15312,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=104|candidate_chip=87|rank=4,False
15274_15337,15274,15337,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=87|candidate_chip=266|rank=9,False
15274_15345,15274,15345,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=87|candidate_chip=225|rank=10 || query_chip=225|candidate_chip=87|rank=2,False
15274_15348,15274,15348,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=85|candidate_chip=87|rank=10,False
15274_15361,15274,15361,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=87|candidate_chip=38|rank=8,False
15274_15363,15274,15363,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=13|candidate_chip=87|rank=3,False
15274_15369,15274,15369,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=213|candidate_chip=87|rank=2,False
15274_15374,15274,15374,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=193|candidate_chip=87|rank=10,False
15274_15391,15274,15391,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=137|candidate_chip=87|rank=9,False
15274_15394,15274,15394,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=71|candidate_chip=87|rank=5,False
15274_15395,15274,15395,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=147|candidate_chip=87|rank=7,False
15274_15417,15274,15417,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=146|candidate_chip=87|rank=4,False
15274_15418,15274,15418,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=72|candidate_chip=87|rank=1 || query_chip=87|candidate_chip=72|rank=1,False
15274_15433,15274,15433,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=232|candidate_chip=87|rank=8,False
15274_15448,15274,15448,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=14|candidate_chip=87|rank=10,False
15274_15461,15274,15461,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=87|candidate_chip=222|rank=3 || query_chip=222|candidate_chip=87|rank=7,False
15274_15477,15274,15477,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=227|candidate_chip=87|rank=8,False
15275_15311,15275,15311,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=95|candidate_chip=153|rank=6,False
15275_15315,15275,15315,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=207|candidate_chip=95|rank=9,False
15275_15337,15275,15337,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=95|candidate_chip=266|rank=4,False
15275_15386,15275,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=95|candidate_chip=48|rank=1,False
15275_15387,15275,15387,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=95|candidate_chip=214|rank=10,False
15275_15458,15275,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=95|candidate_chip=51|rank=5,False
15276_15279,15276,15279,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=272|candidate_chip=219|rank=2,False
15276_15296,15276,15296,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=272|candidate_chip=27|rank=5,False
15276_15299,15276,15299,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=272|candidate_chip=178|rank=3,False
15276_15309,15276,15309,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=272|candidate_chip=34|rank=7,False
15276_15331,15276,15331,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=272|candidate_chip=37|rank=1,False
15276_15371,15276,15371,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=84|candidate_chip=272|rank=5 || query_chip=272|candidate_chip=84|rank=10,False
15276_15422,15276,15422,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=176|candidate_chip=272|rank=7,False
15276_15455,15276,15455,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=272|candidate_chip=143|rank=8,False
15276_15458,15276,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=272|candidate_chip=51|rank=6,False
15277_15310,15277,15310,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=216|candidate_chip=166|rank=5,False
15277_15382,15277,15382,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=256|candidate_chip=216|rank=2,False
15277_15393,15277,15393,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=187|candidate_chip=216|rank=10,False
15277_15402,15277,15402,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=158|candidate_chip=216|rank=2,False
15277_15425,15277,15425,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=216|candidate_chip=73|rank=1,False
15277_15430,15277,15430,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=216|candidate_chip=198|rank=6,False
15277_15458,15277,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=216|candidate_chip=51|rank=4,False
15277_15482,15277,15482,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=216|candidate_chip=164|rank=3,False
15278_15297,15278,15297,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=16|candidate_chip=260|rank=4,False
15278_15317,15278,15317,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=260|candidate_chip=233|rank=10,False
15278_15318,15278,15318,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=260|candidate_chip=277|rank=5,False
15278_15377,15278,15377,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=260|candidate_chip=239|rank=3,False
15278_15413,15278,15413,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=260|candidate_chip=124|rank=7,False
15278_15451,15278,15451,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=260|candidate_chip=240|rank=9,False
15278_15453,15278,15453,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=165|candidate_chip=260|rank=5 || query_chip=260|candidate_chip=165|rank=4,False
15278_15458,15278,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=260|candidate_chip=51|rank=1,False
15279_15292,15279,15292,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=53|candidate_chip=219|rank=1,False
